id,xcenter,ycenter,aperture_sum,aper_radius,circular_annulus_inner,circular_annulus_outer,aperture_sum_bkgsub,fluxerr,inst. mag,filter,exptime,dateobs,xcentroid,ycentroid,ra,dec,RAJ2000,DEJ2000,TIC,GAIA,Tmag,Bmag,Vmag,distance,is reference,calib mag
1,478.07610663156163,321.6579726838901,132413.7657322528,6.478512387010816,8.478512387010817,10.478512387010817,2562.25560977048,50.61872785610559,-6.7741311207685655,Johnson V,5.0,2022-07-02T00:12:09,478.07610663156163,321.6579726838901,276.7813631527854,6.465495411923585,276.78135741018,6.46544946891,319339057,4477215407068775936,12.690,14.265,13.364,4.629600270556488e-05,True,13.188678703892396
1,486.0430335777692,510.8633732149749,133310.94037371548,6.5152934062760846,8.515293406276085,10.515293406276085,1543.612084636261,39.288829005663445,-6.2239204139574245,Johnson V,5.0,2022-07-02T00:12:09,486.0430335777692,510.8633732149749,276.7794118735123,6.399615047033755,276.77940256766,6.39968538499,319338709,4477213757800654592,12.319,16.422,13.763,7.094329477542281e-05,True,13.70640047595371
1,487.38076010700047,774.2257103921668,131335.08688293584,6.423131731423092,8.42313173142309,10.42313173142309,3595.992808598312,59.966597440561124,-7.142122025518997,Johnson V,5.0,2022-07-02T00:12:09,487.38076010700047,774.2257103921668,276.7800771372175,6.307963923314962,276.78002917387,6.30789981972,319338250,4477164756507064448,12.339,13.788,13.022,7.988731151396557e-05,True,12.842416988241641
1,504.1793975768114,115.05940590058745,787457.7712376519,12.085188835537437,14.085188835537437,16.085188835537437,333667.27711611433,577.6394005918522,-12.0608590324321,Johnson V,5.0,2022-07-02T00:12:09,504.1793975768114,115.05940590058745,276.7712696398383,6.537285085765157,276.77122050966,6.53726886426,319339418,4477224649837896320,7.414,8.965,8.200,5.143563887003326e-05,True,8.214122394918292
1,518.0170648464164,725.3259385665528,129986.60082803378,6.408144189022498,8.408144189022497,10.408144189022497,2787.587124500322,52.79760529134178,-6.865646113917917,Johnson V,5.0,2022-07-02T00:12:09,518.0170648464164,725.3259385665528,276.7691356192661,6.324841373133945,276.76916331003,6.32477025659,319338339,4477165031380699264,12.475,14.271,13.269,7.62563795312346e-05,True,13.102567503515985
1,519.78184110971,163.97183690626315,115631.33936874307,6.034047149002891,8.034047149002891,10.034047149002891,2977.274259689555,54.56440469472342,-6.937122095917484,Johnson V,5.0,2022-07-02T00:12:09,519.78184110971,163.97183690626315,276.76602636960945,6.520193137788809,276.76611569993,6.52037503661,319339343,4477224546758666880,12.580,14.114,13.255,0.00020239611806297208,True,13.03531204737427
1,526.0573335658868,418.68892189928215,322490.25087278045,8.45540590745836,10.45540590745836,12.45540590745836,100274.69109441101,316.66179291858214,-10.755553321087124,Johnson V,5.0,2022-07-02T00:12:09,526.0573335658868,418.68892189928215,276.76498131943316,6.431515000040516,276.76490935057,6.43153763127,319338881,4477214822952598528,9.264,9.763,9.434,7.501133049314959e-05,True,9.442352194145442
1,539.0735763363224,873.5750320251543,252348.31270998187,7.756226052278592,9.756226052278592,11.756226052278592,65521.57782558078,255.97183014070276,-10.293535856976925,Johnson V,5.0,2022-07-02T00:12:09,539.0735763363224,873.5750320251543,276.76238407000216,6.273159402883486,276.76239510119,6.27343631133,414959372,4477163489501773184,9.320,10.545,9.903,0.00027712546236610593,True,9.877088372997214
1,539.3433994334277,548.1654390934845,129936.74524674614,6.397861422841772,8.397861422841771,10.397861422841771,3190.264606738754,56.482427415425,-7.012141753605926,Johnson V,5.0,2022-07-02T00:12:09,539.3433994334277,548.1654390934845,276.76089709485757,6.3863961839330265,276.76090478887,6.38639830155,414958926,4477213856573188224,12.643,13.741,13.146,7.934083890205614e-06,True,12.964722163104305
1,545.1446763315041,477.23211505323127,457876.9919959631,9.714405042730444,11.714405042730444,13.714405042730444,164155.71362426807,405.1613427071592,-11.29071499775096,Johnson V,5.0,2022-07-02T00:12:09,545.1446763315041,477.23211505323127,276.7585518099543,6.4110559824829725,276.75852279584,6.41110333874,414958836,4477214032678596224,8.781,9.217,9.043,5.544310545608096e-05,True,8.938790834557418
