J035158.21+262934.2  57.9925431  26.4928276   -6.6   -5.0 3.7 3.8 12.792 0.278 12.386 0.244 12.551  0.100    ---    ---    ---    --- 11.461 0.022 11.213 0.015 11.112 0.023 AAA 11.071 0.024 11.095 0.023 11.272 0.190    ---   --- 0.0000    ---  ---        ---      ---
J035159.07+223117.8  57.9961458  22.5216190   13.3    2.4 2.3 2.4 12.176 0.176 11.652 0.160 11.730  0.100 12.205  0.008 11.423  0.029 10.475 0.020 10.195 0.022 10.094 0.020 AAA 10.052 0.025 10.069 0.022 10.309 0.072    ---   --- 0.0000    ---  ---        ---      ---
J035159.65+295156.3  57.9985326  29.8656404   -7.2   -2.8 2.7 2.8 12.530 0.231 12.303 0.234 12.106  0.010 12.286  0.019 11.966  0.042 11.214 0.022 11.087 0.018 11.002 0.022 AAA 10.969 0.024 10.981 0.021 10.887 0.108  8.901 0.408 0.0000    ---  ---        ---      ---
J035159.83+280052.7  57.9992981  28.0146290   -1.9   -7.2 1.3 1.2  9.429 0.022  9.013 0.019  9.167  0.048  9.777  0.165  8.712  0.008  8.064 0.023  7.902 0.020  7.871 0.023 AAA  7.783 0.023  7.804 0.019  7.831 0.018  7.922 0.192 0.0000    ---  ---        ---      ---
J035200.11+232020.2  58.0004530  23.3389576  -11.3   -8.8 1.8 2.0 13.138 0.354 11.602 0.135 11.647  0.013 12.386  0.031 11.309  0.024 10.194 0.022  9.752 0.022  9.639 0.018 AAA  9.575 0.023  9.642 0.019  9.747 0.070    ---   --- 0.0000    ---  ---        ---      ---
J035200.16+215424.8  58.0006526  21.9068844  -18.2  -62.7 1.7 1.8 12.460 0.226 11.113 0.089 10.866  0.003 11.700  0.025 10.544  0.035  9.448 0.020  8.957 0.020  8.848 0.017 AAA  8.783 0.024  8.880 0.022  8.805 0.027  8.451 0.295 0.0000    ---  ---        ---      ---
J035200.57+280131.0  58.0023634  28.0252821    1.2   -9.5 2.4 2.4 11.849 0.105 11.266 0.102 11.099  0.016 11.490  0.018 10.937  0.009 10.161 0.021  9.910 0.016  9.865 0.020 AAA  9.819 0.023  9.844 0.020  9.964 0.053    ---   --- 0.0000    ---  ---        ---      ---
J035200.92+252030.2  58.0038327  25.3417265   -3.9   13.6 1.0 0.9  9.312 0.021  8.068 0.013    ---    ---    ---    ---    ---    ---  6.058 0.020  5.591 0.026  5.450 0.016 AAA  5.477 0.054  5.273 0.033  5.413 0.015  5.393 0.041 0.0000    ---  ---        ---      ---
J035201.05+223610.6  58.0043909  22.6029349    5.3   -2.1 1.6 1.6 12.135 0.161 10.797 0.070 10.498  0.002 11.499  0.011  9.977  0.018  8.565 0.021  7.950 0.026  7.804 0.018 AAA  7.700 0.024  7.772 0.019  7.713 0.018  7.574 0.147 0.0000    ---  ---        ---      ---
J035201.34+245245.5  58.0055964  24.8793033   -2.3   -3.8 1.9 2.0 12.323 0.180 11.223 0.095 10.914  0.019    ---    ---    ---    ---  9.327 0.019  8.833 0.015  8.689 0.022 AAA  8.625 0.023  8.716 0.020  8.664 0.028    ---   --- 0.0000    ---  ---        ---      ---
J035201.35+282041.4  58.0056450  28.3448283   -1.8    1.3 1.8 1.7 10.931 0.057 10.440 0.053 10.393  0.053 10.756  0.006 10.279  0.006  9.556 0.021  9.342 0.015  9.312 0.019 AAA  9.276 0.023  9.292 0.020  9.317 0.034  8.896 0.463 0.0000    ---  ---        ---      ---
J035201.55+275840.6  58.0064375  27.9779381  -20.7    1.9 1.4 1.3 10.286 0.034  8.902 0.017  8.972  0.062  9.910  0.201  8.208  0.073  6.823 0.019  6.314 0.018  6.198 0.018 AAA  6.080 0.053  6.164 0.021  6.124 0.013  6.115 0.052 0.0000    ---  ---        ---      ---
J035201.75+220937.7  58.0072851  22.1604729    1.1   -1.1 1.8 2.0 12.476 0.239 12.145 0.229 12.009  0.100 12.134  0.012 11.920  0.040 11.209 0.020 11.116 0.020 11.038 0.017 AAA 11.008 0.023 11.015 0.020 10.816 0.104    ---   --- 0.0000    ---  ---        ---      ---
J035202.06+224740.2  58.0085653  22.7945024    1.7    0.3 1.5 1.6 11.312 0.075 10.830 0.075 10.866  0.100 11.092  0.008 10.712  0.026  9.954 0.022  9.816 0.022  9.703 0.017 AAA  9.663 0.023  9.684 0.021  9.663 0.044    ---   --- 0.0000    ---  ---        ---      ---
J035202.11+222941.4  58.0088037  22.4948274   41.3   -5.1 1.5 1.6 11.712 0.094 11.261 0.111 10.900  0.100 11.392  0.010 10.623  0.022  9.717 0.020  9.414 0.022  9.302 0.017 AAA  9.260 0.024  9.319 0.022  9.335 0.037    ---   --- 0.0000    ---  ---        ---      ---
J035202.23+214927.0  58.0092763  21.8241731   -8.4   -6.6 1.7 1.8 12.229 0.175 11.846 0.188 11.784  0.009 12.173  0.024 11.549  0.033 10.666 0.022 10.383 0.022 10.319 0.018 AAA 10.265 0.023 10.291 0.021 10.047 0.053    ---   --- 0.0000    ---  ---        ---      ---
J035205.10+264140.7  58.0212484  26.6946317   18.1  -21.8 2.2 2.3 11.746 0.094 11.118 0.091 10.981  0.020    ---    ---    ---    ---  9.921 0.020  9.666 0.015  9.637 0.021 AAA  9.568 0.023  9.611 0.019  9.650 0.050    ---   --- 0.0000    ---  ---        ---      ---
J035205.23+225528.0  58.0217833  22.9244424    8.3   -7.7 1.6 1.8 12.031 0.141 11.533 0.132 11.398  0.100 11.760  0.008 11.186  0.037 10.342 0.022 10.122 0.022 10.027 0.018 AAA  9.948 0.023  9.962 0.022  9.817 0.047    ---   --- 0.0000    ---  ---        ---      ---
J035205.35+195613.2  58.0223084  19.9369934   45.0  -41.2 1.7 1.8 12.249 0.170 11.491 0.117 11.127  0.069 11.544  0.016 10.961  0.019  9.963 0.021  9.611 0.022  9.537 0.017 AAA  9.499 0.024  9.550 0.020  9.640 0.058    ---   --- 0.0000    ---  ---        ---      ---
J035205.60+224017.9  58.0233237  22.6716283  207.5 -340.7 1.0 0.9  8.435 0.017  7.634 0.011    ---    ---    ---    ---    ---    ---  6.320 0.026  5.971 0.018  5.918 0.021 AAA    ---   ---    ---   ---    ---   ---    ---   --- 0.0000    ---  ---        ---      ---
J035205.81+261759.1  58.0242051  26.2997442   13.3    1.7 2.6 2.6 13.020 0.323 11.266 0.098 11.058  0.100    ---    ---    ---    ---  9.182 0.021  8.588 0.015  8.409 0.022 AAA  8.299 0.022  8.450 0.022  8.338 0.025  8.278 0.295 0.0000    ---  ---        ---      ---
J035205.93+295548.3  58.0246913  29.9300779   22.5  -30.6 4.0 4.2 14.279 0.602 12.218 0.224 11.142  0.015 12.285  0.027 10.572  0.038  8.998 0.030  8.402 0.020  8.257 0.019 AAA  8.152 0.023  8.235 0.021  8.158 0.021  7.912 0.202 0.0002    ---  ---        ---      ---
J035206.13+281952.3  58.0255570  28.3311971   -0.8  -10.5 2.2 2.3 12.294 0.195 12.338 0.254 11.922  0.055 12.381  0.012 11.722  0.006 10.862 0.021 10.574 0.015 10.536 0.021 AAA 10.452 0.022 10.498 0.021 10.585 0.087    ---   --- 0.0000    ---  ---        ---      ---
J035206.65+204319.8  58.0276878  20.7221609  -16.0   -7.1 1.7 1.8 12.001 0.142 11.530 0.141 11.144  0.100 11.572  0.028 10.917  0.022 10.065 0.021  9.756 0.024  9.691 0.018 AAA  9.636 0.023  9.683 0.020  9.712 0.044    ---   --- 0.0000    ---  ---        ---      ---
J035206.84+233510.0  58.0285091  23.5861093   -8.8  -27.9 1.2 1.2 11.253 0.068  9.533 0.025  9.117 -0.000    ---    ---  8.499  0.010  7.070 0.021  6.471 0.027  6.286 0.018 AAA  6.220 0.049  6.298 0.022  6.252 0.016  6.061 0.051 0.0000    ---  ---        ---      ---
J035207.14+295240.1  58.0297414  29.8777964   -5.5  -10.2 2.9 3.0 13.823 0.478 11.755 0.168 11.020  0.018 12.086  0.030 10.449  0.036  8.921 0.026  8.301 0.017  8.141 0.019 AAA  8.044 0.023  8.119 0.020  8.059 0.020  8.122 0.210 0.0000    ---  ---        ---      ---
J035208.18+271516.1  58.0340961  27.2544835   -6.8   -9.5 1.5 1.5 10.568 0.045 10.091 0.039 10.035  0.100    ---    ---  9.950  0.088  9.282 0.021  9.115 0.015  9.077 0.016 AAA  9.036 0.022  9.053 0.018  9.034 0.031  8.966 0.533 0.0000    ---  ---        ---      ---
J035208.33+241348.5  58.0346916  24.2301507    8.6   -7.4 1.3 1.4 11.543 0.084 10.662 0.059 10.484  0.048 11.016  0.017 10.343  0.014  9.449 0.023  9.127 0.030  9.039 0.021 AAA  8.967 0.022  8.969 0.020  8.949 0.028    ---   --- 0.0000    ---  ---        ---      ---
J035208.80+293642.6  58.0366847  29.6118313  -37.8 -152.0 1.4 1.3  9.411 0.022  8.441 0.015    ---    ---    ---    ---    ---    ---  6.787 0.030  6.385 0.029  6.237 0.017 AAA    ---   ---    ---   ---    ---   ---    ---   --- 0.0000    ---  ---        ---      ---
J035209.04+233125.2  58.0376727  23.5236712   -1.7   -5.3 1.7 1.9 12.537 0.235 12.018 0.195 11.877  0.022 12.114  0.052 11.734  0.006 11.035 0.022 10.855 0.023 10.797 0.018 AAA 10.741 0.024 10.760 0.023 11.016 0.145    ---   --- 0.0000    ---  ---        ---      ---
J035209.79+190411.2  58.0407775  19.0697879    2.7   -6.2 1.7 1.8 11.800 0.100 11.280 0.106 11.321  0.017 11.521  0.062 11.389  0.191 10.440 0.022 10.281 0.022 10.227 0.020 AAA 10.186 0.024 10.197 0.022 10.293 0.070    ---   --- 0.0000    ---  ---        ---      ---
J035209.99+285952.5  58.0416192  28.9979272   -2.5  -13.0 2.8 2.8 12.813 0.269 12.347 0.230 12.382  0.100 12.771  0.016 12.139  0.043 11.249 0.029 10.927 0.030 10.858 0.020 AAA 10.794 0.024 10.815 0.020 10.971 0.132    ---   --- 0.0000    ---  ---        ---      ---
J035210.14+231818.7  58.0422677  23.3052063   78.0  -34.0 1.7 1.9 12.281 0.193 11.740 0.169 11.357  0.029    ---    ---    ---    --- 10.160 0.022  9.777 0.023  9.706 0.018 AAA  9.656 0.024  9.729 0.020  9.808 0.065    ---   --- 0.0000    ---  ---        ---      ---
J035210.39+261353.0  58.0432968  26.2313955  -12.6  -10.8 1.2 1.2  8.419 0.017  8.093 0.013    ---    ---    ---    ---    ---    ---  7.379 0.039  7.252 0.051  7.192 0.024 AAA  7.145 0.031  7.163 0.020  7.185 0.016  7.137 0.106 0.0000    ---  ---        ---      ---
J035210.65+213141.3  58.0443906  21.5281334   26.8   -6.1 2.0 2.4 12.778 0.293 12.378 0.245 11.680  0.045 12.376  0.023 11.378  0.014 10.326 0.025  9.972 0.025  9.799 0.018 AAA  9.698 0.023  9.780 0.020  9.783 0.048  8.746 0.439 0.0000    ---  ---        ---      ---
J035210.84+205746.9  58.0451463  20.9630156   -2.7  -38.7 1.7 1.9 12.723 0.282 11.551 0.133 11.591  0.100 12.041  0.028 11.351  0.013 10.445 0.022 10.139 0.022 10.061 0.017 AAA  9.997 0.023 10.025 0.020 10.026 0.057    ---   --- 0.0000    ---  ---        ---      ---
J035211.13+231654.5  58.0463628  23.2818019   -8.5  -14.5 1.3 1.3 11.559 0.085 10.937 0.078 10.868  0.100 11.171  0.045 10.709  0.025 10.021 0.022  9.805 0.022  9.768 0.018 AAA  9.689 0.023  9.715 0.019  9.803 0.064    ---   --- 0.0000    ---  ---        ---      ---
J035211.23+213750.2  58.0467893  21.6306083   -4.7  -16.8 2.5 2.8 12.528 0.251 13.369 0.446 12.348  0.100 12.820  0.024 12.054  0.025 11.049 0.022 10.754 0.022 10.675 0.018 AAA 10.596 0.023 10.625 0.021 10.384 0.072    ---   --- 0.0000    ---  ---        ---      ---
J035211.40+250947.1  58.0474881  25.1630792 -122.3 -163.6 0.9 0.9  7.456 0.015  6.830 0.010    ---    ---    ---    ---    ---    ---  5.736 0.056  5.478 0.049  5.394 0.016 AAA    ---   ---    ---   ---    ---   ---    ---   --- 0.0000    ---  ---        ---      ---
J035212.36+193640.7  58.0515088  19.6112996   13.7  -23.8 1.8 2.0 12.454 0.223 11.663 0.152 11.411  0.012 12.021  0.012 11.195  0.022 10.022 0.022  9.700 0.022  9.564 0.018 AAA  9.528 0.025  9.560 0.022  9.429 0.036    ---   --- 0.0000    ---  ---        ---      ---
J035212.48+210107.5  58.0520116  21.0187544   -9.5  -13.3 1.5 1.6 11.557 0.087 10.836 0.076 10.693  0.100 11.137  0.036 10.455  0.014  9.572 0.022  9.285 0.024  9.201 0.015 AAA  9.150 0.023  9.188 0.020  9.124 0.031  8.731 0.419 0.0000    ---  ---        ---      ---
J035212.67+241946.0  58.0528070  24.3294519   29.9  -19.3 2.5 2.7 13.882 0.505 11.916 0.183 11.766  0.100 12.459  0.048 11.482  0.049 10.425 0.023 10.013 0.029  9.930 0.019 AAA  9.885 0.022  9.956 0.020  9.993 0.059    ---   --- 0.0000    ---  ---        ---      ---
J035212.66+261402.1  58.0527611  26.2339197  -10.8  -11.9 1.3 1.3 10.127 0.032  9.704 0.031  9.737  0.100    ---    ---    ---    ---  8.955 0.034  8.781 0.031  8.725 0.021 AAA  8.647 0.023  8.691 0.020  8.679 0.026  8.804 0.474 0.0000    ---  ---        ---      ---
J035213.13+265009.6  58.0547197  26.8359988   -0.4   -2.3 2.3 2.3 12.164 0.167 10.856 0.078  9.935  0.017    ---    ---    ---    ---  7.736 0.018  7.021 0.042  6.805 0.018 AAA  6.688 0.038  6.891 0.021  6.755 0.016  6.756 0.084 0.0000    ---  ---        ---      ---
J035213.52+253648.2  58.0563254  25.6133978   11.9   -5.9 2.6 2.9 11.887 0.106 11.223 0.096 11.187  0.010    ---    ---    ---    --- 10.069 0.023  9.870 0.032  9.752 0.018 AAA  9.691 0.022  9.701 0.020  9.655 0.043    ---   --- 0.0000    ---  ---        ---      ---
J035214.03+260723.7  58.0584565  26.1232379    5.9  -15.7 2.5 2.5 12.405 0.205 11.403 0.109 11.268  0.100    ---    ---    ---    ---  9.586 0.024  9.001 0.031  8.850 0.021 AAA  8.765 0.023  8.859 0.019  8.755 0.028    ---   --- 0.0000    ---  ---        ---      ---
J035214.09+194515.9  58.0586896  19.7544154   18.5   -9.4 2.5 2.6 13.122 0.334 12.145 0.215 10.910  0.100 12.118  0.022 10.391  0.023  8.686 0.027  7.980 0.033  7.810 0.021 AAA  7.666 0.023  7.788 0.019  7.679 0.018  7.575 0.153 0.0000    ---  ---        ---      ---
J035214.96+295249.8  58.0623383  29.8805135   -6.4    0.5 2.5 2.5 12.180 0.161 11.305 0.100 11.161  0.014 11.773  0.023 10.826  0.045  9.788 0.026  9.442 0.030  9.351 0.020 AAA  9.292 0.023  9.330 0.021  9.424 0.038    ---   --- 0.0000    ---  ---        ---      ---
J035215.58+293243.5  58.0649039  29.5454034  -20.4  -30.2 2.6 2.6 11.540 0.094 10.920 0.086 10.509  0.100 10.988  0.025 10.250  0.043  9.365 0.026  9.023 0.030  8.978 0.022 AAA  8.900 0.022  8.932 0.018  8.924 0.031    ---   --- 0.0000    ---  ---        ---      ---
J035215.69+224529.8  58.0653747  22.7582751    1.0   -2.9 2.5 2.7 13.123 0.375 11.655 0.154 10.698  0.100 12.099  0.014  9.985  0.023  8.234 0.035  7.405 0.020  7.214 0.020 AAA  7.081 0.031  7.216 0.020  7.112 0.016  7.143 0.099 0.0000    ---  ---        ---      ---
J035215.72+272353.8  58.0655152  27.3982788    7.3   -4.6 1.9 1.9 11.904 0.109 10.857 0.072 10.374  0.027 11.349  0.008  9.937  0.069  8.635 0.023  8.074 0.055  7.901 0.020 AAA  7.823 0.024  7.934 0.020  7.865 0.019  7.431 0.131 0.0000    ---  ---        ---      ---
J035216.68+273236.1  58.0694863  27.5433474   -1.7   -4.8 2.3 2.3 11.521 0.083 11.092 0.091 11.212  0.100 11.354  0.010 11.151  0.058 10.593 0.023 10.480 0.031 10.410 0.021 AAA 10.372 0.022 10.380 0.022 10.797 0.116    ---   --- 0.0000    ---  ---        ---      ---
J035216.85+192346.4  58.0702063  19.3962222    3.4   -9.7 1.9 2.1 13.268 0.391 11.476 0.116 10.860  0.039 11.843  0.022 10.486  0.035  8.912 0.021  8.334 0.018  8.184 0.020 AAA  8.042 0.023  8.138 0.020  8.049 0.020  8.129 0.258 0.0000    ---  ---        ---      ---
J035217.24+242400.9  58.0718462  24.4002409    1.2   -1.3 1.7 1.8 11.699 0.090 10.717 0.063 10.152  0.100 10.977  0.047  9.807  0.039  8.599 0.030  8.087 0.049  7.918 0.020 AAA  7.850 0.023  7.940 0.018  7.884 0.021  7.788 0.172 0.0000    ---  ---        ---      ---
J035217.81+255605.5  58.0742206  25.9348629   10.4   -6.3 2.0 1.9 10.524 0.038 10.072 0.035    ---    ---    ---    ---  9.974  0.009  9.265 0.030  9.160 0.032  9.068 0.021 AAA  9.038 0.023  9.064 0.021  9.091 0.034    ---   --- 0.0000    ---  ---        ---      ---
J035217.89+252015.9  58.0745518  25.3377608    9.5   -2.1 1.6 1.6 11.947 0.119 10.710 0.066 10.029  0.039    ---    ---    ---    ---  7.953 0.032  7.240 0.026  7.074 0.023 AAA  6.982 0.032  7.130 0.020  7.025 0.016  6.884 0.085 0.0000    ---  ---        ---      ---
J035218.33+212818.4  58.0763798  21.4717709   36.7  -15.2 1.3 1.3 11.388 0.074  9.670 0.028  9.326  0.171 10.510  0.087  8.451  0.117  6.587 0.019  5.796 0.017  5.599 0.017 AAA  5.528 0.064  5.511 0.026  5.551 0.015  5.465 0.033 0.0000    ---  ---        ---      ---
J035220.08+273401.4  58.0836656  27.5670418    2.1    2.3 1.5 1.4 11.161 0.065  9.639 0.027  9.392 -0.000    ---    ---  8.610  0.097  7.135 0.020  6.439 0.034  6.309 0.016 AAA  6.176 0.048  6.295 0.021  6.250 0.016  6.269 0.054 0.0000    ---  ---        ---      ---
J035220.22+221113.2  58.0842689  22.1869986   -4.3  -37.7 1.3 1.3 10.499 0.038  9.962 0.033  9.850  0.053 10.449  0.110  9.572  0.038  8.790 0.019  8.568 0.021  8.479 0.017 AAA  8.440 0.023  8.476 0.021  8.499 0.022  8.473 0.289 0.0000    ---  ---        ---      ---
J035222.65+285735.4  58.0943585  28.9598239   -2.6   -2.4 2.4 2.4 12.045 0.138 10.860 0.072 10.313  0.100 11.281  0.024  9.863  0.055  8.501 0.032  7.946 0.036  7.784 0.023 AAA  7.678 0.024  7.786 0.020  7.704 0.019  7.588 0.145 0.0000    ---  ---        ---      ---
J035222.94+275759.3  58.0955918  27.9664620   -7.6  -14.4 2.4 2.4 11.877 0.109 11.170 0.096 10.993  0.018 11.413  0.006 10.802  0.016 10.030 0.026  9.748 0.029  9.701 0.020 AAA  9.651 0.023  9.694 0.020  9.730 0.050    ---   --- 0.0000    ---  ---        ---      ---
J035222.99+285344.8  58.0958045  28.8957842    9.3  -22.3 2.7 2.8 12.734 0.266 12.441 0.244 11.773  0.002 12.354  0.005 11.483  0.017 10.470 0.026 10.159 0.032 10.048 0.018 AAA  9.957 0.023  9.995 0.021  9.913 0.048    ---   --- 0.0000    ---  ---        ---      ---
J035223.39+283200.0  58.0974742  28.5333450    6.7    2.6 4.0 4.0 13.976 0.517 11.880 0.188 11.004  0.153 12.495  0.047  9.400  0.044  6.988 0.024  6.066 0.055  5.727 0.018 AAA  5.578 0.066  5.701 0.025  5.565 0.014  5.380 0.035 0.0000    ---  ---        ---      ---
J035223.62+271218.7  58.0984342  27.2051940    4.8   -4.1 2.7 2.7 13.772 0.529 11.203 0.102 10.965  0.100    ---    --- 10.507  0.058  9.169 0.024  8.544 0.051  8.412 0.027 AAA  8.285 0.023  8.413 0.020  8.319 0.022  8.005 0.211 0.0000    ---  ---        ---      ---
J035224.90+250615.7  58.1037317  25.1043477   -0.3   -4.8 2.2 2.4 12.251 0.186 12.558 0.277 11.966  0.030    ---    ---    ---    --- 11.132 0.023 10.919 0.031 10.864 0.019 AAA 10.835 0.023 10.850 0.022 11.354 0.197    ---   --- 0.0000    ---  ---        ---      ---
J035225.16+230340.9  58.1048288  23.0613525  -13.0  -13.5 2.3 2.5 12.252 0.178 12.135 0.212 12.334  0.100 12.791  0.015 12.026  0.032 11.089 0.021 10.804 0.022 10.718 0.020 AAA 10.677 0.024 10.700 0.021 10.482 0.080  8.884 0.476 0.0000    ---  ---        ---      ---
J035225.36+275334.9  58.1056656  27.8930360    6.4   -8.2 2.5 2.5 12.167 0.164 12.123 0.235 11.869  0.009 12.376  0.008 11.651  0.034 10.771 0.027 10.433 0.029 10.374 0.020 AAA 10.315 0.023 10.349 0.021 10.313 0.070    ---   --- 0.0000    ---  ---        ---      ---
J035226.31+235140.6  58.1096195  23.8612881    2.7  -10.0 1.5 1.6 11.890 0.105 10.709 0.061 10.150  0.032 11.188  0.037  9.760  0.021  8.412 0.021  7.838 0.034  7.643 0.018 AAA  7.544 0.026  7.640 0.021  7.581 0.017  7.504 0.127 0.0000    ---  ---        ---      ---
J035227.09+284126.4  58.1128661  28.6906773   13.2  -22.3 2.3 2.3 11.748 0.092 11.040 0.086 10.935  0.100 11.337  0.009 10.705  0.023  9.808 0.026  9.523 0.033  9.436 0.021 AAA  9.373 0.023  9.413 0.021  9.449 0.043  8.743 0.440 0.0000    ---  ---        ---      ---
J035227.73+280802.0  58.1155493  28.1338875   49.5    8.0 1.2 1.2 10.219 0.035  8.714 0.016  8.834  0.029  9.799  0.129  7.992  0.015  6.457 0.021  5.948 0.036  5.734 0.016 AAA  5.685 0.052  5.691 0.026  5.714 0.015  5.711 0.038 0.0000    ---  ---        ---      ---
J035228.02+291426.6  58.1167455  29.2407110  -11.5  -15.6 2.2 2.3 12.662 0.254 11.706 0.153 11.830  0.100 12.094  0.009 11.404  0.040 10.437 0.027 10.125 0.030 10.047 0.018 AAA  9.974 0.022 10.016 0.021 10.069 0.062    ---   --- 0.0000    ---  ---        ---      ---
J035229.02+263937.2  58.1209024  26.6603363    0.1   -6.9 2.5 2.6 12.299 0.199 11.758 0.178 11.840  0.010    ---    ---    ---    --- 10.765 0.023 10.518 0.029 10.429 0.021 AAA 10.353 0.023 10.372 0.020 10.418 0.086    ---   --- 0.0000    ---  ---        ---      ---
J035229.16+250019.6  58.1215172  25.0054411    8.7   -2.4 1.4 1.5 11.589 0.081  9.809 0.029  9.117  0.100    ---    ---    ---    ---  6.858 0.039  6.096 0.057  5.903 0.027 AAA  5.765 0.058  5.890 0.024  5.853 0.015  5.739 0.041 0.0000    ---  ---        ---      ---
J035229.41+235547.9  58.1225426  23.9299834   11.7  -15.7 2.6 2.8 13.711 0.468 12.015 0.199 12.374  0.050 12.884  0.053 12.196  0.024 11.294 0.020 10.992 0.020 10.913 0.018 AAA 10.867 0.023 10.909 0.022 11.030 0.145    ---   --- 0.0000    ---  ---        ---      ---
J035230.09+263749.2  58.1253619  26.6303258    5.5   -4.6 2.6 2.7 12.922 0.306 11.755 0.173 11.625  0.011    ---    ---    ---    --- 10.514 0.026 10.225 0.035 10.114 0.026 AAA 10.067 0.023 10.100 0.021 10.136 0.076    ---   --- 0.0000    ---  ---        ---      ---
J035230.12+234140.0  58.1254854  23.6944513    1.4  -21.6 2.4 2.5 13.126 0.345 11.556 0.126 11.115  0.100 12.094  0.033 10.770  0.018  9.477 0.022  8.939 0.022  8.766 0.018 AAA  8.706 0.024  8.796 0.021  8.715 0.027  8.682 0.423 0.0000    ---  ---        ---      ---
J035231.92+222049.2  58.1329892  22.3470021   -0.7  -12.6 1.7 2.2 12.227 0.184 11.436 0.119 11.197  0.100 11.624  0.012 10.938  0.026 10.042 0.022  9.767 0.022  9.688 0.017 AAA  9.649 0.024  9.689 0.021  9.701 0.047    ---   --- 0.0000    ---  ---        ---      ---
J035232.48+294752.5  58.1353488  29.7979291    8.2   -8.7 2.2 2.4 11.954 0.123 10.464 0.050  9.948  0.100 11.071  0.025  9.416  0.042  7.919 0.021  7.274 0.040  7.121 0.024 AAA  6.990 0.033  7.119 0.022  7.040 0.015  7.075 0.083 0.0000    ---  ---        ---      ---
J035234.52+283037.7  58.1438468  28.5104760    0.5   -9.4 2.4 2.4 11.989 0.125 11.097 0.086 10.811  0.063    ---    --- 10.562  0.037  9.510 0.027  9.131 0.033  9.040 0.021 AAA  8.969 0.023  9.002 0.022  9.008 0.028  8.878 0.423 0.0000    ---  ---        ---      ---
J035234.74+264155.5  58.1447356  26.6987550    1.1   -3.9 2.4 2.4 11.821 0.103 11.948 0.209    ---    ---    ---    ---    ---    --- 11.780 0.023 11.695 0.031 11.699 0.023 AAA 11.638 0.024 11.664 0.022 11.372 0.181    ---   --- 0.0000    ---  ---        ---      ---
J035235.22+222523.1  58.1467549  22.4230780    2.5   -7.1 1.3 1.4 10.530 0.039 10.127 0.038 10.017  0.100 10.491  0.092  9.876  0.029  9.176 0.021  9.013 0.022  8.935 0.017 AAA  8.863 0.022  8.900 0.021  8.976 0.035    ---   --- 0.0000    ---  ---        ---      ---
J035235.49+244238.7  58.1478801  24.7107574   42.7  -29.0 1.9 2.0 12.282 0.175 11.226 0.091 11.083  0.100    ---    ---    ---    ---  9.993 0.026  9.693 0.033  9.619 0.020 AAA  9.551 0.024  9.603 0.022  9.544 0.043    ---   --- 0.0000    ---  ---        ---      ---
J035235.61+270510.9  58.1483795  27.0863638   -1.5   -2.8 2.4 2.5 12.528 0.265 10.947 0.082 10.475  0.005    ---    ---    ---    ---  8.794 0.030  8.230 0.049  8.128 0.023 AAA  8.020 0.023  8.106 0.020  8.028 0.020  7.946 0.185 0.0000    ---  ---        ---      ---
J035235.73+293104.2  58.1488637  29.5178413   -2.6   -8.6 1.5 1.5 10.683 0.046 10.396 0.049 10.229  0.100 10.442  0.061 10.130  0.040  9.460 0.027  9.276 0.032  9.238 0.022 AAA  9.145 0.023  9.154 0.020  9.068 0.031  8.881 0.451 0.0000    ---  ---        ---      ---
J035236.39+253202.7  58.1516442  25.5340942  -12.5   -0.6 2.2 2.2 11.634 0.084 11.129 0.090 10.865  0.100    ---    ---    ---    ---  9.786 0.023  9.539 0.030  9.444 0.018 AAA  9.408 0.023  9.437 0.020  9.385 0.034    ---   --- 0.0000    ---  ---        ---      ---
J035236.50+193629.4  58.1520697  19.6081749   -6.1  -26.1 1.1 1.1  9.879 0.027  8.525 0.014  8.374  0.161  9.696  0.362  7.679  0.037  6.280 0.018  5.735 0.021  5.586 0.018 AAA  5.521 0.063  5.450 0.027  5.560 0.017  5.498 0.038 0.0000    ---  ---        ---      ---
J035236.72+270058.6  58.1530098  27.0162812    4.0    2.9 3.8 3.9 13.468 0.429 11.986 0.210 12.818  0.001    ---    ---    ---    --- 11.819 0.024 11.539 0.031 11.503 0.021 AAA 11.368 0.023 11.396 0.023 11.442 0.188    ---   --- 0.0000    ---  ---        ---      ---
J035237.79+190225.3  58.1574663  19.0403723   12.1   10.5 1.7 1.7 12.139 0.160 11.097 0.091 10.438  0.100 11.661  0.051 10.064  0.131  8.331 0.026  7.687 0.020  7.503 0.023 AAA  7.403 0.026  7.516 0.020  7.442 0.018  7.660 0.159 0.0000    ---  ---        ---      ---
J035238.13+264426.8  58.1588928  26.7407917    0.3   -7.1 1.3 1.2  9.467 0.021  8.922 0.017    ---    ---    ---    ---    ---    ---  7.842 0.023  7.594 0.029  7.582 0.023 AAA  7.534 0.024  7.558 0.019  7.558 0.017  7.578 0.135 0.0000    ---  ---        ---      ---
J035238.97+282723.2  58.1623664  28.4564494    2.8  -17.2 2.7 2.7 12.926 0.312 11.464 0.120 11.562  0.071 12.161  0.006 11.319  0.014 10.334 0.027  9.982 0.032  9.952 0.021 AAA  9.853 0.023  9.913 0.020  9.913 0.051    ---   --- 0.0000    ---  ---        ---      ---
